longitude,latitude,type,filterrank,category_en,sizerank,maki,class,name
-70.59534296393394,-33.38830846957406,Pitch,5,,15,tennis,sport_and_leisure,
-70.59458926320076,-33.38921995664243,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.595533400774,-33.38847419520644,Pitch,5,,15,tennis,sport_and_leisure,
-70.59567287564278,-33.38857385438731,Pitch,5,,15,tennis,sport_and_leisure,
-70.59484541416168,-33.389488697934084,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.59581100940704,-33.38866343557598,Pitch,5,,15,tennis,sport_and_leisure,
-70.59595316648483,-33.388739579513775,Pitch,5,,15,tennis,sport_and_leisure,
-70.5967390537262,-33.385886375802805,Greenfield,1,,4,marker,industrial,Mall Cencosud Vitacura
-70.5780802667141,-33.41948284077893,Social Facility,3,Social Facility,16,marker,public_facilities,Ceril
-70.57880580425262,-33.42033803305679,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.57902172207832,-33.41983432134719,Kindergarten,2,Kindergarten,16,school,education,El Bosque
-70.57942003011703,-33.42191743015963,University,1,University,16,college,education,Escuela Culinaria Francesa
-70.57965606451035,-33.42209876236112,Company,2,,15,marker,general,Ecole
-70.58041110634804,-33.42110254991251,Company,3,,15,marker,general,Elsport
-70.57532027363777,-33.4176683276981,Kindergarten,1,Kindergarten,16,school,education,Panes
-70.58137938380241,-33.42147193338979,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.58119028806686,-33.419177253013984,Kindergarten,3,Kindergarten,16,school,education,Jardín Infantil Pinta Papeles
-70.57531088590622,-33.394871187081336,Pitch,2,,14,pitch,sport_and_leisure,Cancha de Fútbol del Estadio Manquehue
-70.57526931166649,-33.39425871760442,Pitch,5,,15,tennis,sport_and_leisure,
-70.57544499635696,-33.39426431606525,Pitch,5,,15,tennis,sport_and_leisure,
-70.57508558034897,-33.394255358527744,Pitch,5,,15,tennis,sport_and_leisure,
-70.57561799883842,-33.39426431606525,Pitch,5,,15,tennis,sport_and_leisure,
-70.57466983795166,-33.39479056977346,Pitch,5,,15,volleyball,sport_and_leisure,
-70.57517543435097,-33.394042616740606,Sports Centre,1,Sports Complex,5,marker,sport_and_leisure,Club Deportivo Manquehue
-70.57598412036896,-33.39425311914323,Pitch,5,,15,tennis,sport_and_leisure,
-70.57596132159233,-33.395218288525044,Track,3,Racetrack,14,marker,arts_and_entertainment,Pista de Atletismo del Estadio Manquehue
-70.57526394724846,-33.39385114868695,Pitch,5,,15,tennis,sport_and_leisure,
-70.57544097304344,-33.39385338808183,Pitch,5,,15,tennis,sport_and_leisure,
-70.57508826255798,-33.393847789594524,Pitch,5,,15,tennis,sport_and_leisure,
-70.5756314098835,-33.39385114868695,Pitch,5,,15,tennis,sport_and_leisure,
-70.57425945997238,-33.39480064694103,Sports Hall,3,,15,marker,sport_and_leisure,Gimnasia artística y rítmica Club Manquehue
-70.57625502347946,-33.39420049359036,Pitch,5,,15,tennis,sport_and_leisure,
-70.57592108845711,-33.39386122596345,Pitch,5,,15,tennis,sport_and_leisure,
-70.57609140872955,-33.39386010626612,Pitch,5,,15,tennis,sport_and_leisure,
-70.57643875479698,-33.39518581780361,Pitch,4,,13,pitch,sport_and_leisure,Cancha de Fútbol del Estadio Manquehue
-70.57628452777863,-33.39386010626612,Pitch,5,,15,tennis,sport_and_leisure,
-70.57526528835297,-33.39345029607421,Pitch,5,,15,tennis,sport_and_leisure,
-70.5754704773426,-33.39345253547942,Pitch,5,,15,tennis,sport_and_leisure,
-70.57509496808052,-33.39344917637159,Pitch,5,,15,tennis,sport_and_leisure,
-70.57564347982407,-33.39345813399218,Pitch,5,,15,tennis,sport_and_leisure,
-70.57591035962105,-33.3935208373105,Pitch,5,,16,tennis,sport_and_leisure,
-70.57665601372719,-33.393585779985344,Convenience,4,Convenience Store,15,convenience,food_and_drink_stores,Pronto Copec
-70.57528674602509,-33.393094229912464,Pitch,5,,15,tennis,sport_and_leisure,
-70.57546779513359,-33.393097589034014,Pitch,5,,15,tennis,sport_and_leisure,
-70.57511374354362,-33.393094229912464,Pitch,5,,15,tennis,sport_and_leisure,
-70.57435736060143,-33.3932868193383,Swimming Pool,3,Swimming Pool,15,swimming,sport_and_leisure,Piscina del Estadio Manquehue
-70.57620272040367,-33.39322635526219,Parking,5,Car Parking,14,parking-garage,motorist,
-70.57688131928444,-33.39369886969987,Fuel,3,Gas Station,14,fuel,motorist,Copec
-70.57467386126518,-33.39298785766292,Swimming Pool,3,Swimming Pool,15,swimming,sport_and_leisure,Piscina temperada
-70.57553350925446,-33.39642081635424,Memorial,4,Memorial,16,monument,historic,"Muro de Berlín ""Think Global"""
-70.57741239666939,-33.39408740452854,Car,4,Car Dealership,15,car,store_like,Nissan – Portillo
-70.57536318898201,-33.39277175363929,Parking,5,Car Parking,15,parking,motorist,
-70.5737230181694,-33.39329913608938,Pitch,2,Sport Pitch,14,pitch,sport_and_leisure,Cancha de Hockey del Estadio Manquehue
-70.57550132274628,-33.39665370622652,Diplomatic,1,,15,marker,general,Embajada de Alemania
-70.57691618800163,-33.393114384639816,Parking,5,Car Parking,16,parking,motorist,
-70.57671904563904,-33.392983378828504,Parking,5,Car Parking,16,parking,motorist,
-70.57659566402435,-33.39289940064049,Parking,5,Car Parking,16,parking,motorist,
-70.57771280407906,-33.39422848590968,Car,4,Car Dealership,15,car,store_like,Toyota – Portillo
-70.57677403092384,-33.39291395686556,Water Utility,5,,16,marker,general,Aguas Andinas
-70.57698994874954,-33.39304384307364,Yes,5,Shop,16,marker,store_like,Bath Center
-70.57665467262268,-33.39283445745278,Insurance,5,Insurance Office,16,marker,commercial_services,Isapre Colmena
-70.57290360331535,-33.395400796147435,Clinic,1,Clinic,14,doctor,medical,Fundación Oftalmológica Clínica Los Andes
-70.57718440890312,-33.39316701085029,Pastry,5,Pastry Shop,16,marker,food_and_drink_stores,Pastelería Angélica
-70.57724475860596,-33.39320508085503,Parking,5,Car Parking,16,parking,motorist,
-70.57640120387077,-33.39254445193621,Yes,3,,15,marker,building,Edificio Lift
-70.57252541184425,-33.39455431584329,Place Of Worship,4,Church,15,religious-christian,religion,Iglesia Evangelica Luterana San Pablo
-70.57283788919449,-33.39346597190945,Parking,2,Car Parking,14,parking-garage,motorist,Estacionamiento de la Clínica Alemana
-70.59801310300827,-33.40201224021677,Restaurant,4,Restaurant,16,restaurant,food_and_drink,Weber Grills
-70.59869438409805,-33.40246791308969,Cafe,4,Cafe,16,cafe,food_and_drink,Café de Valiente
-70.59870108962059,-33.40251493570713,Restaurant,1,Restaurant,16,restaurant,food_and_drink,Saffron Indian Delicacies
-70.59897735714912,-33.40224287592533,Gallery,5,Art Gallery,16,art-gallery,arts_and_entertainment,Galería de Arte Contemporáneo Espacio Andrea Brunson
-70.59864073991776,-33.401461399057034,Cafe,5,Cafe,16,cafe,food_and_drink,Cafe Noi
-70.5981270968914,-33.403284087765506,Yes,5,Shop,15,marker,store_like,DAP Ducasse
-70.59872925281525,-33.40144460506438,Bar,4,Bar,16,bar,food_and_drink,Tramonto Bar & Terrace
-70.59875875711441,-33.40140317986862,Hotel,1,Hotel,15,lodging,lodging,Noi Vitacura
-70.59852942824364,-33.40113783422738,Department Store,4,Department Store,15,shop,store_like,Sur Diseño
-70.5981619656086,-33.40345426313798,Yes,4,Shop,15,marker,store_like,DAP Ducasse
-70.59866085648537,-33.40336357761913,Bicycle Rental,5,Bicycle Rental,16,bicycle,commercial_services,Bikesantiago
-70.59874534606934,-33.401076256009134,Restaurant,5,,16,restaurant-pizza,food_and_drink,Segreta
-70.59870913624763,-33.40088592305866,Parking,5,Car Parking,16,parking,motorist,Estacionamientos Alonso de Córdova
-70.5990269780159,-33.40348001332979,Park,3,Park,13,park,park_like,Plaza Raul Deves
-70.59825718402863,-33.40381364555961,Yes,4,Shop,15,marker,store_like,DAP Ducasse
-70.59864476323128,-33.400715742655784,Parking,5,Car Parking,16,parking,motorist,Estacionamientos Alonso de Córdova
-70.59910744428635,-33.403646829604845,Playground,5,Playground,16,playground,park_like,
-70.59927374124527,-33.400913913224585,Restaurant,5,Restaurant,16,restaurant,food_and_drink,
-70.59912487864494,-33.40365914488763,Drinking Water,5,,16,drinking-water,visitor_amenities,
-70.59874132275581,-33.40049853823635,Restaurant,3,Restaurant,15,restaurant,food_and_drink,Carnal Prime Steakhouse
-70.59845432639122,-33.4003473905107,Bank,5,Bank,15,bank,commercial_services,Banco BICE
-70.59995099902153,-33.40298739964137,Yes,4,,15,marker,building,CLADES
-70.5556757748127,-33.379314020904324,Kindergarten,1,,15,marker,building,Millapi
-70.5607545375824,-33.38084041034998,Pitch,5,,15,tennis,sport_and_leisure,
-70.56093290448189,-33.3807821773484,Pitch,5,,15,tennis,sport_and_leisure,
-70.56110188364983,-33.38072954364036,Pitch,5,,15,tennis,sport_and_leisure,
-70.56169465184212,-33.38005874103894,Swimming Pool,3,Swimming Pool,15,swimming,sport_and_leisure,Piscina Sport Frances
-70.56185021996498,-33.379830286217135,Swimming Pool,5,Swimming Pool,16,swimming,sport_and_leisure,
-70.56073978543282,-33.38129395450832,Pitch,5,,15,tennis,sport_and_leisure,
-70.56132316589355,-33.380862807647894,Recreation Ground,2,Recreation Ground,9,marker,park_like,Sport Francés Club de Golf
-70.56092485785484,-33.381229002650535,Pitch,5,,15,tennis,sport_and_leisure,
-70.56108444929123,-33.381176369212945,Pitch,5,,15,tennis,sport_and_leisure,
-70.56128427386284,-33.38111029740576,Pitch,5,,15,tennis,sport_and_leisure,
-70.56209161877632,-33.3805324469187,Restaurant,1,Restaurant,16,restaurant,food_and_drink,Sport Francés Club de Golf
-70.55821716785431,-33.38257954336509,Park,1,Park,14,park,park_like,Plaza República de Chipre
-70.56107237935066,-33.3815313643344,Pitch,5,,15,tennis,sport_and_leisure,
-70.56124672293663,-33.38147313179556,Pitch,5,,15,tennis,sport_and_leisure,
-70.56142374873161,-33.38141601907534,Pitch,5,,15,tennis,sport_and_leisure,
-70.56198567152023,-33.38121220474839,Parking,5,Car Parking,13,parking,motorist,
-70.55264219641685,-33.38095687623613,Kindergarten,2,Kindergarten,16,school,education,Jardin Infantil Sweetland
-70.55303111672401,-33.38168814405285,Hairdresser,3,Shop,16,marker,store_like,Bonet
-70.55401548743248,-33.3823992485128,Kindergarten,4,,16,marker,building,jardín Infantil
-70.5524705350399,-33.38136786518404,Kindergarten,4,Kindergarten,16,school,education,Sala Cuna y Jardin Infantil San San
-70.55365607142448,-33.382725122786695,School,2,School,13,school,education,Colegio San Esteban Diacono
-70.56400537490845,-33.38019984518785,Golf Course,1,Golf Course,1,golf,park_like,Sport Francés Club de Golf
-70.55267438292503,-33.382301821946335,Nursing Home,4,Nursing Home,16,marker,general,Comite Israelita de Socorros Cisroco
-70.55887028574944,-33.38390542694417,Playground,5,Playground,16,playground,park_like,
-70.55296003818512,-33.38294237162412,Community Centre,3,Community Center,15,town-hall,public_facilities,Sociedad Cultural Israelita
-70.55237665772438,-33.382668010888814,Museum,1,Museum,15,museum,arts_and_entertainment,Museo Judío Alemán de Santiago
-70.56911632418633,-33.40805223074049,Yes,5,Shop,16,marker,store_like,Decoramas
-70.56859463453293,-33.407714136712904,Beauty,5,Shop,16,marker,store_like,Bioki
-70.56849271059036,-33.4076883877761,Sports Centre,4,Sports Complex,16,marker,sport_and_leisure,Fit Club
-70.56853830814362,-33.40781265431375,Parking,5,Car Parking,16,parking,motorist,
-70.5684806406498,-33.40773540756801,Beauty,5,Shop,16,marker,store_like,Ibiza
-70.57112261652946,-33.40867132003571,Restaurant,4,Restaurant,16,restaurant,food_and_drink,Sucre Café do Mundo Restaurant
-70.57108506560326,-33.408839245846934,Toys,5,Toy Store,16,shop,store_like,Rise the grow
-70.57106763124466,-33.408870591962405,Optician,5,Optician,16,optician,store_like,Optica Prima Spa
-70.56944891810417,-33.40895343521313,Bank,4,Bank,15,bank,commercial_services,Scotiabank
-70.5690211057663,-33.40880901922487,Coworking,3,,15,marker,general,WeWork
-70.56962594389915,-33.40905083190687,Bank,4,Bank,15,bank,commercial_services,Banco Santander
-70.57043597102165,-33.409193008493595,Bank,3,Bank,15,bank,commercial_services,BCI
-70.56803271174431,-33.4077398856421,Hotel,1,Hotel,15,lodging,lodging,ICON Hotel Santiago
-70.5701744556427,-33.40920420349055,Bank,4,Bank,15,bank,commercial_services,Banco Santander
-70.56986063718796,-33.40920980098848,Bank,4,Bank,16,bank,commercial_services,Itaú
-70.5699571967125,-33.40925346145997,Post Office,5,Post Office,16,post,public_facilities,DHL
-70.56822314858437,-33.40843286482599,Construction,5,Construction,13,marker,industrial,Puerta Los Andes City
-70.57085171341896,-33.40931727287882,Supermarket,3,Supermarket,16,grocery,food_and_drink_stores,Oxxo
-70.57258307933807,-33.40818993091103,Company,5,,16,marker,general,Internetq
-70.65045967698097,-33.48402056883092,Bank,4,Bank,16,bank,commercial_services,BBVA
-70.65026521682739,-33.48389417434814,Restaurant,3,Restaurant,16,restaurant,food_and_drink,Yangtse Restaurante
-70.65018475055695,-33.483452351476856,Kindergarten,5,Kindergarten,16,school,education,Sala Cuna y Jardin Infantil Little Bee College
-70.65023303031921,-33.48294565057419,Restaurant,2,Restaurant,15,restaurant,food_and_drink,Del Beto
-70.64975157380104,-33.48287741910037,Taxi,5,Taxi Stand,16,marker,commercial_services,Taxi
-70.65079629421234,-33.485293451658904,Restaurant,1,Restaurant,15,restaurant,food_and_drink,Fu-Sing
-70.65073058009148,-33.48545339958406,Fast Food,5,,16,restaurant-pizza,food_and_drink,Melt Pizzas
-70.64996480941772,-33.482272281873946,Restaurant,3,Restaurant,15,restaurant,food_and_drink,Restaurante Peruano
-70.65122678875923,-33.48553393269333,Department Store,5,Department Store,16,shop,store_like,París
-70.6514024734497,-33.48551939199858,Variety Store,5,Variety Store,16,shop,store_like,Miniso
-70.65078288316727,-33.48556860664786,Fast Food,5,Fast Food,16,fast-food,food_and_drink,Burger King
-70.64911052584648,-33.48294117638084,Taxi,5,Taxi Stand,16,marker,commercial_services,Taxi
-70.6510953605175,-33.48562005829675,Restaurant,3,Restaurant,16,restaurant,food_and_drink,Rincón Jumbo
-70.65152585506439,-33.48559545099023,Doityourself,5,DIY Store,16,hardware,store_like,Easy El Llano
-70.65176725387573,-33.48555854001732,Clothes,5,Clothing Store,16,clothing-store,store_like,Pillin
-70.65134882926941,-33.48567374694127,Clothes,5,Clothing Store,16,clothing-store,store_like,Jack & Jones
-70.65118923783302,-33.485702828276494,Clothes,5,Clothing Store,16,clothing-store,store_like,ONLY
-70.65088883042336,-33.48582922011997,Cafe,5,Cafe,16,cafe,food_and_drink,Starbucks
-70.6525008380413,-33.48548695505536,School,5,School,13,school,education,Instituto Reg. De Educ. Adultos
-70.65187990665436,-33.48575316133361,Chocolate,5,Shop,16,marker,store_like,La Fete
-70.65146282315254,-33.48583928671904,Retail,4,Retail Area,12,marker,store_like,Cenco El Llano
-70.65160229802132,-33.48584823480612,Supermarket,2,Supermarket,16,grocery,food_and_drink_stores,Jumbo El Llano
-70.65146014094353,-33.485870605019784,Mall,4,Mall,13,shop,store_like,Portal El Llano
-70.6517431139946,-33.48582922011997,Hairdresser,5,Shop,16,marker,store_like,Glam&Co
-70.65111815929413,-33.48594666370302,Bakery,5,Bakery,16,bakery,food_and_drink_stores,San Camilo
-70.65124824643135,-33.485950019231616,Craft,5,Shop,16,marker,store_like,Lápiz López
-70.64886376261711,-33.482523956834655,Yes,5,,16,marker,building,Farmacia Caryvon
-70.65144807100296,-33.485969033891244,Pet,5,Pet Store,16,shop,store_like,SuperZoo
-70.64883157610893,-33.48243782815262,Funeral Directors,4,Shop,16,marker,store_like,Funeraria Hogar de Cristo
-70.65128847956657,-33.486046210996314,Clothes,5,Clothing Store,16,clothing-store,store_like,Corona
-70.64888522028923,-33.48236624061149,Pharmacy,5,Pharmacy,16,pharmacy,medical,Farmacias Farma+Plus
-70.65189465880394,-33.48595449326955,Chemist,5,Drugstore,16,shop,store_like,Preunic
-70.65093040466309,-33.48606298861875,Convenience,5,Convenience Store,16,convenience,food_and_drink_stores,Spid
-70.64393922686577,-33.42211443302741,Hostel,3,Hostel,16,lodging,lodging,Casa Árbol
-70.6440706551075,-33.42165326652172,Sports Centre,4,Sports Complex,16,marker,sport_and_leisure,Gimnasios Pacific
-70.64437508583069,-33.421822286569096,Retail,5,Retail Building,15,shop,store_like,
-70.6444863975048,-33.421930862187544,Supermarket,1,Supermarket,16,grocery,food_and_drink_stores,Lider Express
-70.64446225762367,-33.42184579264234,Yes,4,Shop,16,marker,store_like,Good Luck
-70.6445574760437,-33.42176631970243,Dentist,5,Dentist,16,dentist,medical,Clínica Dental Cerro Blanco
-70.64471706748009,-33.42214465501872,Pharmacy,5,Pharmacy,16,pharmacy,medical,
-70.64342960715294,-33.4237419282546,Fitness Centre,5,Fitness Center,15,fitness-centre,sport_and_leisure,
-70.64420878887177,-33.42357515057315,Pitch,5,,15,basketball,sport_and_leisure,
-70.64500138163567,-33.42167677264072,Foundation,3,,15,marker,general,Fundación Paternitas
-70.64192622900009,-33.423413969153735,Clothes,1,Clothing Store,16,clothing-store,store_like,bodega polemic
-70.64500942826271,-33.423071457643914,Hairdresser,5,Shop,16,marker,store_like,Peluquería Orlando
-70.64525485038757,-33.421835718611725,Place Of Worship,1,Church,15,religious-christian,religion,Iglesia La Viñita
-70.64494371414185,-33.423297560164734,School,5,School,16,school,education,Colegio Academia de Humanidades
-70.6450442969799,-33.4231766737417,Convenience,4,Convenience Store,16,convenience,food_and_drink_stores,Soluprint
